9466,96815,Honolulu,Hawaii,21.2811,-157.8266
9467,96816,Honolulu,Hawaii,21.2887,-157.8006
9468,96817,Honolulu,Hawaii,21.3295,-157.8615
9469,96818,Honolulu,Hawaii,21.3532,-157.9269
9470,96819,Honolulu,Hawaii,21.3488,-157.8759
9471,96820,Honolulu,Hawaii,21.351,-157.8795
9472,96821,Honolulu,Hawaii,21.2928,-157.7552
9473,96822,Honolulu,Hawaii,21.3117,-157.8298
9474,96823,Honolulu,Hawaii,21.3072,-157.8465
9475,96824,Honolulu,Hawaii,21.2808,-157.7552
9476,96825,Honolulu,Hawaii,21.2987,-157.6985
9477,96826,Honolulu,Hawaii,21.2941,-157.8284
9478,96827,Honolulu,Hawaii,21.3172,-157.8643
9479,96828,Honolulu,Hawaii,21.294,-157.8226
9480,96830,Honolulu,Hawaii,21.2841,-157.834
9481,96835,Honolulu,Hawaii,21.3278,-157.8294
9482,96836,Honolulu,Hawaii,21.2899,-157.8384
9483,96837,Honolulu,Hawaii,21.315,-157.8633
9484,96838,Honolulu,Hawaii,21.349,-157.875
9485,96839,Honolulu,Hawaii,21.3206,-157.8126
9486,96840,Honolulu,Hawaii,21.3068,-157.8607
9487,96841,Honolulu,Hawaii,21.3103,-157.8594
9488,96842,Honolulu,Hawaii,21.3278,-157.8294
9489,96843,Honolulu,Hawaii,21.3055,-157.853
9490,96844,Honolulu,Hawaii,21.2951,-157.8162
9491,96845,Honolulu,Hawaii,21.3278,-157.8294
9492,96846,Honolulu,Hawaii,21.3206,-157.8699
9493,96847,Honolulu,Hawaii,21.3022,-157.8443
9494,96848,Honolulu,Hawaii,21.3206,-157.8126
9495,96849,Honolulu,Hawaii,21.3341,-157.9172
9496,96850,Honolulu,Hawaii,21.3095,-157.863
9497,96853,Hickam Afb,Hawaii,21.3347,-157.9346
9498,96854,Wheeler Army Airfield,Hawaii,21.4877,-158.0351
9499,96857,Schofield Barracks,Hawaii,21.4963,-158.0646
9500,96858,Fort Shafter,Hawaii,21.3416,-157.8918
9501,96859,Tripler Army Medical Ctr,Hawaii,21.349,-157.875
9502,96860,Pearl Harbor,Hawaii,21.3538,-157.9394
9503,96861,Camp H M Smith,Hawaii,21.3967,-157.8994
9504,96862,Barbers Point N A S,Hawaii,21.319,-158.0749
9505,96863,M C B H Kaneohe Bay,Hawaii,21.3913,-157.7524
9506,96898,Wake Island,Hawaii,19.2836,166.6419
9507,96703,Anahola,Hawaii,22.1533,-159.3478
9508,96705,Eleele,Hawaii,21.9377,-159.6452
9509,96714,Hanalei,Hawaii,22.1603,-159.5471
9510,96715,Hanamaulu,Hawaii,21.98,-159.5124
9511,96716,Hanapepe,Hawaii,21.9156,-159.592
9512,96722,Princeville,Hawaii,22.2192,-159.4866
9513,96741,Kalaheo,Hawaii,21.9259,-159.5303
9514,96746,Kapaa,Hawaii,22.0868,-159.3448
9515,96747,Kaumakani,Hawaii,21.9213,-159.6241
9516,96751,Kealia,Hawaii,22.106,-159.3085
9517,96752,Kekaha,Hawaii,21.9735,-159.7199
9518,96754,Kilauea,Hawaii,22.2073,-159.3954
9519,96756,Koloa,Hawaii,21.9083,-159.4749
9520,96765,Lawai,Hawaii,21.9309,-159.4993
9521,96766,Lihue,Hawaii,21.9816,-159.3683
9522,96769,Makaweli,Hawaii,21.9454,-159.9214
9523,96796,Waimea,Hawaii,21.9685,-159.6694
9524,96708,Haiku,Hawaii,20.9071,-156.3
9525,96713,Hana,Hawaii,20.7616,-156.0397
9526,96729,Hoolehua,Hawaii,21.173,-157.0791
9527,96732,Kahului,Hawaii,20.8814,-156.4783
9528,96733,Kahului,Hawaii,20.8666,-156.6467
9529,96742,Kalaupapa,Hawaii,21.1929,-156.9835
9530,96748,Kaunakakai,Hawaii,21.0905,-156.969
9531,96753,Kihei,Hawaii,20.7441,-156.4475
9532,96757,Kualapuu,Hawaii,21.1601,-157.0277
9533,96761,Lahaina,Hawaii,20.9174,-156.6772
9534,96763,Lanai City,Hawaii,20.8293,-156.921
9535,96767,Lahaina,Hawaii,20.8666,-156.6467
9536,96768,Makawao,Hawaii,20.8469,-156.3327
9537,96770,Maunaloa,Hawaii,21.1422,-157.2193
9538,96779,Paia,Hawaii,20.9154,-156.3802
9539,96784,Puunene,Hawaii,20.8666,-156.6467
9540,96788,Pukalani,Hawaii,20.8559,-156.3259
9541,96790,Kula,Hawaii,20.7534,-156.326
9542,96793,Wailuku,Hawaii,20.8966,-156.5036
9543,50002,Adair,Iowa,41.5137,-94.6444
9544,50837,Bridgewater,Iowa,41.2589,-94.6669
9545,50846,Fontanelle,Iowa,41.2896,-94.5419
9546,50849,Greenfield,Iowa,41.3133,-94.4408
9547,50858,Orient,Iowa,41.2192,-94.3705
9548,50839,Carbon,Iowa,41.0487,-94.8231
9549,50841,Corning,Iowa,40.9871,-94.7358
9550,50857,Nodaway,Iowa,40.954,-94.8731
9551,50859,Prescott,Iowa,41.0577,-94.5942
9552,52140,Dorchester,Iowa,43.4421,-91.5076
9553,52146,Harpers Ferry,Iowa,43.1698,-91.2188
9554,52151,Lansing,Iowa,43.3661,-91.266
9555,52160,New Albin,Iowa,43.4899,-91.2942
9556,52162,Postville,Iowa,43.0036,-91.5478
9557,52170,Waterville,Iowa,43.2636,-91.263
9558,52172,Waukon,Iowa,43.264,-91.48
9559,52544,Centerville,Iowa,40.7326,-92.8728
9560,52549,Cincinnati,Iowa,40.6344,-92.9219
9561,52555,Exline,Iowa,40.6414,-92.827
9562,52571,Moravia,Iowa,40.8825,-92.8534
9563,52572,Moulton,Iowa,40.6866,-92.6833
9564,52574,Mystic,Iowa,40.7883,-92.9284
9565,52575,Numa,Iowa,40.6706,-93.0186
9566,52581,Plano,Iowa,40.7751,-93.0386
9567,52593,Udell,Iowa,40.7836,-92.7185
9568,52594,Unionville,Iowa,40.8416,-92.6935
9569,50025,Audubon,Iowa,41.73,-94.9164
9570,50042,Brayton,Iowa,41.5524,-94.974
9571,50076,Exira,Iowa,41.5768,-94.8571
9572,50110,Gray,Iowa,41.8401,-94.9812
9573,50117,Hamlin,Iowa,41.6506,-94.9157
9574,51543,Kimballton,Iowa,41.6352,-95.0553
9575,52206,Atkins,Iowa,41.9881,-91.876
9576,52208,Belle Plaine,Iowa,41.8992,-92.2574
9577,52209,Blairstown,Iowa,41.9063,-92.0829
9578,52229,Garrison,Iowa,42.1588,-92.1644
9579,52249,Keystone,Iowa,42.0156,-92.2179
9580,52257,Luzerne,Iowa,41.9061,-92.1793
9581,52313,Mount Auburn,Iowa,42.2554,-92.1595
9582,52315,Newhall,Iowa,41.9927,-91.9779
9583,52318,Norway,Iowa,41.8992,-91.892
9584,52332,Shellsburg,Iowa,42.0848,-91.8746
9585,52345,Urbana,Iowa,42.2365,-91.8881
9586,52346,Van Horne,Iowa,42.0194,-92.1046
9587,52349,Vinton,Iowa,42.1743,-91.9892
9588,52351,Walford,Iowa,41.877,-91.8369
9589,52354,Watkins,Iowa,41.904,-91.9965
9590,50613,Cedar Falls,Iowa,42.5241,-92.4497
9591,50614,Cedar Falls,Iowa,42.4698,-92.3095
9592,50623,Dewar,Iowa,42.5253,-92.2207
9593,50626,Dunkerton,Iowa,42.578,-92.1588
9594,50634,Gilbertville,Iowa,42.4197,-92.2199
9595,50643,Hudson,Iowa,42.3905,-92.4549
9596,50651,La Porte City,Iowa,42.3416,-92.1862
9597,50667,Raymond,Iowa,42.4672,-92.2162
9598,50701,Waterloo,Iowa,42.4778,-92.3661
9599,50702,Waterloo,Iowa,42.4731,-92.3365
9600,50703,Waterloo,Iowa,42.5149,-92.3269
9601,50704,Waterloo,Iowa,42.4698,-92.3095
9602,50706,Waterloo,Iowa,42.4156,-92.2703
9603,50707,Evansdale,Iowa,42.4755,-92.2812
9604,50799,Waterloo,Iowa,42.4698,-92.3095
9605,50031,Beaver,Iowa,42.0387,-94.1436
9606,50036,Boone,Iowa,42.0694,-93.8781
9607,50037,Boone,Iowa,42.0366,-93.9317
9608,50040,Boxholm,Iowa,42.1706,-94.1052
9609,50152,Luther,Iowa,41.9387,-93.8371
9610,50156,Madrid,Iowa,41.8841,-93.8448
9611,50212,Ogden,Iowa,42.0351,-94.0063
9612,50223,Pilot Mound,Iowa,42.1604,-94.0102
9613,50622,Denver,Iowa,42.6731,-92.3417
9614,50631,Frederika,Iowa,42.8827,-92.3063
9615,50647,Janesville,Iowa,42.6465,-92.4791
9616,50666,Plainfield,Iowa,42.8503,-92.5116
9617,50668,Readlyn,Iowa,42.6929,-92.2154
9618,50674,Sumner,Iowa,42.8419,-92.1186
9619,50676,Tripoli,Iowa,42.8105,-92.2659
9620,50677,Waverly,Iowa,42.7748,-92.404
9621,50607,Aurora,Iowa,42.6203,-91.7335
9622,50629,Fairbank,Iowa,42.6162,-92.0326
9623,50641,Hazleton,Iowa,42.6076,-91.9105
9624,50644,Independence,Iowa,42.4674,-91.8803
9625,50648,Jesup,Iowa,42.4823,-92.0456
9626,50650,Lamont,Iowa,42.5946,-91.6701
9627,50671,Stanley,Iowa,42.6356,-91.8127
9628,50682,Winthrop,Iowa,42.4912,-91.7315
9629,52210,Brandon,Iowa,42.3309,-92.0059
9630,52326,Quasqueton,Iowa,42.3956,-91.768
9631,52329,Rowley,Iowa,42.3434,-91.7875
9632,50510,Albert City,Iowa,42.7784,-94.9824
9633,50565,Marathon,Iowa,42.8612,-94.9836
9634,50568,Newell,Iowa,42.6157,-94.9946
9635,50576,Rembrandt,Iowa,42.826,-95.1652
9636,50585,Sioux Rapids,Iowa,42.9065,-95.1388
9637,50588,Storm Lake,Iowa,42.6474,-95.1961
9638,50592,Truesdale,Iowa,42.7262,-95.1853
9639,51002,Alta,Iowa,42.6771,-95.3129
9640,51033,Linn Grove,Iowa,42.8742,-95.2512
9641,50602,Allison,Iowa,42.7615,-92.783
9642,50604,Aplington,Iowa,42.587,-92.8751
9643,50605,Aredale,Iowa,42.8318,-93.021
9644,50608,Austinville,Iowa,42.5824,-92.9599
9645,50611,Bristow,Iowa,42.7741,-92.8864
9646,50619,Clarksville,Iowa,42.8041,-92.6588
9647,50625,Dumont,Iowa,42.7368,-92.9673
9648,50636,Greene,Iowa,42.916,-92.7583
9649,50649,Kesley,Iowa,42.6626,-92.9112
9650,50660,New Hartford,Iowa,42.5831,-92.6164
9651,50665,Parkersburg,Iowa,42.5714,-92.7688
9652,50670,Shell Rock,Iowa,42.7061,-92.5888
9653,50538,Farnhamville,Iowa,42.2692,-94.4226
9654,50551,Jolley,Iowa,42.4871,-94.757
9655,50552,Knierim,Iowa,42.4236,-94.4586
9656,50561,Lytton,Iowa,42.4304,-94.814
9657,50563,Manson,Iowa,42.5285,-94.5304
9658,50575,Pomeroy,Iowa,42.5326,-94.6638
9659,50579,Rockwell City,Iowa,42.3961,-94.6292
9660,50586,Somers,Iowa,42.3561,-94.4464
9661,50587,Rinard,Iowa,42.3391,-94.4886
9662,51449,Lake City,Iowa,42.2705,-94.7458
9663,51453,Lohrville,Iowa,42.2619,-94.5566
9664,50058,Coon Rapids,Iowa,41.894,-94.68
9665,51401,Carroll,Iowa,42.072,-94.8667
9666,51430,Arcadia,Iowa,42.0573,-95.0371
9667,51436,Breda,Iowa,42.1758,-95.0007
9668,51440,Dedham,Iowa,41.9055,-94.8149
9669,51443,Glidden,Iowa,42.0618,-94.7148
9670,51444,Halbur,Iowa,42.0048,-94.9731
9671,51451,Lanesboro,Iowa,42.1845,-94.6917
9672,51452,Lidderdale,Iowa,42.1254,-94.7754
9673,51455,Manning,Iowa,41.9072,-95.0556
9674,51459,Ralston,Iowa,42.0414,-94.6321
9675,51463,Templeton,Iowa,41.9121,-94.932
9676,50020,Anita,Iowa,41.45,-94.7794
9677,50022,Atlantic,Iowa,41.4003,-95.0101
9678,50274,Wiota,Iowa,41.3846,-94.8405
9679,50843,Cumberland,Iowa,41.2632,-94.871
9680,50853,Massena,Iowa,41.2499,-94.7649
9681,51535,Griswold,Iowa,41.2238,-95.099
9682,51544,Lewis,Iowa,41.2963,-95.062
9683,51552,Marne,Iowa,41.4547,-95.0973
9684,52216,Clarence,Iowa,41.8896,-91.0605
9685,52255,Lowden,Iowa,41.8594,-90.9382
9686,52306,Mechanicsville,Iowa,41.9039,-91.2764
9687,52337,Stanwood,Iowa,41.8963,-91.1662
9688,52358,West Branch,Iowa,41.6726,-91.3141
9689,52721,Bennett,Iowa,41.7353,-90.9656
9690,52747,Durant,Iowa,41.6145,-90.91
9691,52772,Tipton,Iowa,41.7563,-91.1362
9692,50401,Mason City,Iowa,43.1499,-93.1954
9693,50402,Mason City,Iowa,43.0816,-93.2609
9694,50428,Clear Lake,Iowa,43.1406,-93.385
9695,50433,Dougherty,Iowa,42.9416,-93.0686
9696,50457,Meservey,Iowa,42.9137,-93.4773
9697,50464,Plymouth,Iowa,43.246,-93.1226
9698,50467,Rock Falls,Iowa,43.2066,-93.0857
9699,50469,Rockwell,Iowa,43.0032,-93.2167
9700,50477,Swaledale,Iowa,42.9622,-93.3115
9701,50479,Thornton,Iowa,42.9684,-93.4088
9702,50482,Ventura,Iowa,43.1262,-93.4706
9703,51005,Aurelia,Iowa,42.6912,-95.4381
9704,51012,Cherokee,Iowa,42.7482,-95.5568
9705,51014,Cleghorn,Iowa,42.8086,-95.7124
9706,51029,Larrabee,Iowa,42.8734,-95.5651
9707,51035,Marcus,Iowa,42.82,-95.8034
9708,51037,Meriden,Iowa,42.7874,-95.6408
9709,51049,Quimby,Iowa,42.6287,-95.6812
9710,51061,Washta,Iowa,42.5781,-95.7295
9711,50603,Alta Vista,Iowa,43.1482,-92.4237
9712,50630,Fredericksburg,Iowa,42.9593,-92.1983
9713,50645,Ionia,Iowa,43.0403,-92.4865
9714,50658,Nashua,Iowa,42.9528,-92.5298
9715,50659,New Hampton,Iowa,43.056,-92.3131
9716,50661,North Washington,Iowa,43.1174,-92.4144
9717,52154,Lawler,Iowa,43.0932,-92.144
9718,50174,Murray,Iowa,41.0376,-93.953
9719,50213,Osceola,Iowa,41.0295,-93.7712
9720,50275,Woodburn,Iowa,41,-93.6083
9721,51047,Peterson,Iowa,42.9328,-95.3377
9722,51301,Spencer,Iowa,43.1451,-95.1457
9723,51333,Dickens,Iowa,43.1548,-94.9854
9724,51338,Everly,Iowa,43.1609,-95.3228
9725,51340,Fostoria,Iowa,43.0824,-95.1511
9726,51341,Gillett Grove,Iowa,43.0157,-95.0431
9727,51343,Greenville,Iowa,43.0333,-95.0582
9728,51357,Royal,Iowa,43.0488,-95.2679
9729,51366,Webb,Iowa,42.9502,-94.9951
9730,52042,Edgewood,Iowa,42.6541,-91.395
9731,52043,Elkader,Iowa,42.8496,-91.4143
9732,52044,Elkport,Iowa,42.7624,-91.3203
9733,52047,Farmersburg,Iowa,42.9522,-91.339
9734,52048,Garber,Iowa,42.7453,-91.2593
9735,52049,Garnavillo,Iowa,42.8762,-91.2156
9736,52052,Guttenberg,Iowa,42.7594,-91.119
9737,52055,Littleport,Iowa,42.8627,-91.2525
9738,52066,North Buena Vista,Iowa,42.6783,-90.9518
9739,52072,Saint Olaf,Iowa,42.922,-91.3778
9740,52076,Strawberry Point,Iowa,42.6832,-91.5409
9741,52077,Volga,Iowa,42.7904,-91.5429
9742,52156,Luana,Iowa,43.0493,-91.4583
9743,52157,Mc Gregor,Iowa,43.0237,-91.1887
9744,52158,Marquette,Iowa,43.036,-91.1931
9745,52159,Monona,Iowa,43.034,-91.3934
9746,52037,Delmar,Iowa,41.9961,-90.6087
9747,52226,Elwood,Iowa,41.989,-90.736
9748,52254,Lost Nation,Iowa,41.9745,-90.8265
9749,52343,Toronto,Iowa,41.9046,-90.7842
9750,52701,Andover,Iowa,41.9644,-90.2223
9751,52727,Bryant,Iowa,41.9629,-90.3388
9752,52729,Calamus,Iowa,41.8111,-90.7416
9753,52730,Camanche,Iowa,41.7886,-90.2709
9754,52731,Charlotte,Iowa,41.9779,-90.4782
9755,52732,Clinton,Iowa,41.8517,-90.2078
9756,52733,Clinton,Iowa,41.8806,-90.5195
9757,52734,Clinton,Iowa,41.8444,-90.1885
9758,52736,Clinton,Iowa,41.8806,-90.5195
9759,52742,De Witt,Iowa,41.8267,-90.5237
9760,52750,Goose Lake,Iowa,41.9799,-90.3819
9761,52751,Grand Mound,Iowa,41.8501,-90.6695
9762,52757,Low Moor,Iowa,41.8065,-90.3706
9763,52771,Teeds Grove,Iowa,41.9991,-90.2187
9764,52774,Welton,Iowa,41.9174,-90.597
9765,52777,Wheatland,Iowa,41.8258,-90.8402
9766,51432,Aspinwall,Iowa,41.9119,-95.1356
9767,51439,Charter Oak,Iowa,42.0707,-95.5992
9768,51441,Deloit,Iowa,42.1238,-95.3045
9769,51442,Denison,Iowa,42.0196,-95.3636
9770,51448,Kiron,Iowa,42.1794,-95.3115
9771,51454,Manilla,Iowa,41.8922,-95.2391
9772,51460,Ricketts,Iowa,42.1304,-95.5746
9773,51461,Schleswig,Iowa,42.1646,-95.4443
9774,51465,Vail,Iowa,42.0338,-95.1778
9775,51467,Westside,Iowa,42.1084,-95.1273
9776,51520,Arion,Iowa,41.9504,-95.4623
9777,51528,Dow City,Iowa,41.9134,-95.4862
9778,50003,Adel,Iowa,41.6221,-94.038
9779,50038,Booneville,Iowa,41.6304,-93.9463
9780,50039,Bouton,Iowa,41.8284,-93.9963
9781,50063,Dallas Center,Iowa,41.6862,-93.9707
9782,50066,Dawson,Iowa,41.8324,-94.2171
9783,50069,De Soto,Iowa,41.5208,-94.0303
9784,50070,Dexter,Iowa,41.5198,-94.2145
9785,50109,Granger,Iowa,41.7616,-93.8533
9786,50146,Linden,Iowa,41.6422,-94.2406
9787,50167,Minburn,Iowa,41.7562,-94.015
9788,50220,Perry,Iowa,41.8397,-94.1022
9789,50233,Redfield,Iowa,41.5873,-94.1897
9790,50261,Van Meter,Iowa,41.4699,-93.9207
9791,50263,Waukee,Iowa,41.593,-93.8592
9792,50276,Woodward,Iowa,41.8452,-93.9056
9793,52537,Bloomfield,Iowa,40.7324,-92.3987
9794,52538,West Grove,Iowa,40.7453,-92.4087
9795,52552,Drakesville,Iowa,40.8253,-92.5051
9796,52560,Floris,Iowa,40.8591,-92.3247
9797,52584,Pulaski,Iowa,40.6941,-92.258
9798,50065,Davis City,Iowa,40.6346,-93.8105
9799,50067,Decatur,Iowa,40.743,-93.8317
9800,50103,Garden Grove,Iowa,40.7711,-93.6117
9801,50108,Grand River,Iowa,40.8137,-93.9544
9802,50140,Lamoni,Iowa,40.6229,-93.9349
9803,50144,Leon,Iowa,40.7373,-93.7429
9804,50262,Van Wert,Iowa,40.8645,-93.8073
9805,50264,Weldon,Iowa,40.8739,-93.7387
9806,50654,Masonville,Iowa,42.4573,-91.5642
9807,52035,Colesburg,Iowa,42.6383,-91.1963
9808,52036,Delaware,Iowa,42.4766,-91.3112
9809,52038,Dundee,Iowa,42.594,-91.5477
9810,52041,Earlville,Iowa,42.5001,-91.2597
9811,52050,Greeley,Iowa,42.5939,-91.3233
9812,52057,Manchester,Iowa,42.4834,-91.449
9813,52223,Delhi,Iowa,42.4137,-91.3107
9814,52237,Hopkinton,Iowa,42.3422,-91.2461
9815,52330,Ryan,Iowa,42.3436,-91.4848
9816,52601,Burlington,Iowa,40.8087,-91.117
9817,52623,Danville,Iowa,40.854,-91.314
9818,52637,Mediapolis,Iowa,41.0059,-91.1321
9819,52638,Middletown,Iowa,40.8296,-91.2631
9820,52650,Sperry,Iowa,40.9419,-91.185
9821,52655,West Burlington,Iowa,40.8321,-91.1799
9822,52660,Yarmouth,Iowa,40.9835,-91.3026
9823,51331,Arnolds Park,Iowa,43.3637,-95.1282
9824,51347,Lake Park,Iowa,43.4452,-95.3216
9825,51351,Milford,Iowa,43.3196,-95.1615
9826,51355,Okoboji,Iowa,43.3889,-95.1369
9827,51360,Spirit Lake,Iowa,43.4262,-95.1123
9828,51363,Superior,Iowa,43.4318,-94.9469
9829,51364,Terril,Iowa,43.3241,-94.9737
9830,52001,Dubuque,Iowa,42.515,-90.6819
9831,52002,Dubuque,Iowa,42.5122,-90.7384
9832,52003,Dubuque,Iowa,42.4649,-90.6829
9833,52004,Dubuque,Iowa,42.4849,-90.8041
9834,52032,Bernard,Iowa,42.3321,-90.863
9835,52033,Cascade,Iowa,42.287,-91.0144
9836,52039,Durango,Iowa,42.5526,-90.8608
9837,52040,Dyersville,Iowa,42.4833,-91.1183
9838,52045,Epworth,Iowa,42.4439,-90.9313
9839,52046,Farley,Iowa,42.4451,-91.0083
9840,52053,Holy Cross,Iowa,42.5808,-90.973
9841,52056,Luxemburg,Iowa,42.5783,-91.0621
9842,52065,New Vienna,Iowa,42.5678,-91.0976
9843,52068,Peosta,Iowa,42.4435,-90.8094
9844,52073,Sherrill,Iowa,42.6171,-90.8115
9845,52078,Worthington,Iowa,42.393,-91.1069
9846,52079,Zwingle,Iowa,42.2775,-90.7507
9847,52099,Dubuque,Iowa,42.4849,-90.8041
9848,50514,Armstrong,Iowa,43.4024,-94.4853
9849,50531,Dolliver,Iowa,43.4664,-94.6242
9850,50578,Ringsted,Iowa,43.2977,-94.5291
9851,51334,Estherville,Iowa,43.4017,-94.818
9852,51344,Gruver,Iowa,43.3936,-94.7049
9853,51365,Wallingford,Iowa,43.3189,-94.7964
9854,50606,Arlington,Iowa,42.7338,-91.6668
9855,50655,Maynard,Iowa,42.7752,-91.8908
9856,50662,Oelwein,Iowa,42.6811,-91.9131
9857,50664,Oran,Iowa,42.7012,-92.0762
9858,50681,Westgate,Iowa,42.7812,-92.0122
9859,52130,Alpha,Iowa,42.9966,-92.0474
9860,52135,Clermont,Iowa,43.013,-91.6552
9861,52141,Elgin,Iowa,42.9548,-91.6454
9862,52142,Fayette,Iowa,42.8494,-91.8139
9863,52147,Hawkeye,Iowa,42.9487,-91.9578
9864,52164,Randalia,Iowa,42.8626,-91.8846
9865,52166,Saint Lucas,Iowa,43.0607,-91.9232
9866,52169,Wadena,Iowa,42.855,-91.6639
9867,52171,Waucoma,Iowa,43.0433,-92.0302
9868,52175,West Union,Iowa,42.9438,-91.8334
9869,50435,Floyd,Iowa,43.143,-92.724
9870,50458,Nora Springs,Iowa,43.1479,-93.0002
9871,50468,Rockford,Iowa,43.0573,-92.952
9872,50471,Rudd,Iowa,43.142,-92.8885
9873,50616,Charles City,Iowa,43.0683,-92.6761
9874,50620,Colwell,Iowa,43.1584,-92.5905
9875,50653,Marble Rock,Iowa,42.9645,-92.8917
9876,50041,Bradford,Iowa,42.6003,-93.2232
9877,50227,Popejoy,Iowa,42.5974,-93.4279
9878,50420,Alexander,Iowa,42.8114,-93.445
9879,50427,Chapin,Iowa,42.8349,-93.2226
9880,50431,Coulter,Iowa,42.7382,-93.37
9881,50441,Hampton,Iowa,42.7405,-93.211
9882,50452,Latimer,Iowa,42.7598,-93.3518
9883,50475,Sheffield,Iowa,42.8779,-93.2156
9884,50633,Geneva,Iowa,42.6804,-93.1038
9885,50640,Hansell,Iowa,42.7712,-93.09
9886,51639,Farragut,Iowa,40.7215,-95.4776
9887,51640,Hamburg,Iowa,40.6149,-95.6258
9888,51645,Imogene,Iowa,40.8631,-95.4358
9889,51648,Percival,Iowa,40.7401,-95.8093
9890,51649,Randolph,Iowa,40.8704,-95.5624
9891,51650,Riverton,Iowa,40.6629,-95.5773
9892,51652,Sidney,Iowa,40.7507,-95.6403
9893,51653,Tabor,Iowa,40.9004,-95.6729
9894,51654,Thurman,Iowa,40.8424,-95.7605
9895,51655,Bartlett,Iowa,40.885,-95.7947
9896,50050,Churdan,Iowa,42.1614,-94.4933
9897,50059,Cooper,Iowa,42.0363,-94.397
9898,50064,Dana,Iowa,42.1063,-94.2322
9899,50107,Grand Junction,Iowa,42.0296,-94.2336
9900,50129,Jefferson,Iowa,42.0093,-94.3888
9901,50217,Paton,Iowa,42.1658,-94.273
9902,50235,Rippey,Iowa,41.9257,-94.2132
9903,51462,Scranton,Iowa,42.0124,-94.5518
9904,50609,Beaman,Iowa,42.2367,-92.8162
9905,50621,Conrad,Iowa,42.2342,-92.8865
9906,50624,Dike,Iowa,42.473,-92.6122
9907,50638,Grundy Center,Iowa,42.3672,-92.7773
9908,50642,Holland,Iowa,42.4011,-92.7999
9909,50657,Morrison,Iowa,42.3433,-92.6738
9910,50669,Reinbeck,Iowa,42.3131,-92.5948
9911,50673,Stout,Iowa,42.5255,-92.7029
9912,50680,Wellsburg,Iowa,42.4494,-92.9398
9913,50026,Bagley,Iowa,41.8341,-94.4415
9914,50029,Bayard,Iowa,41.8386,-94.5915
9915,50048,Casey,Iowa,41.5763,-94.5212
9916,50115,Guthrie Center,Iowa,41.6837,-94.4864
9917,50128,Jamaica,Iowa,41.8419,-94.3204
9918,50164,Menlo,Iowa,41.5348,-94.409
9919,50216,Panora,Iowa,41.6967,-94.3606
9920,50250,Stuart,Iowa,41.5186,-94.3046
9921,50277,Yale,Iowa,41.7753,-94.3503
9922,50034,Blairsburg,Iowa,42.4937,-93.6594
9923,50075,Ellsworth,Iowa,42.3009,-93.549
9924,50130,Jewell,Iowa,42.3139,-93.6428
9925,50132,Kamrar,Iowa,42.3945,-93.7279
9926,50231,Randall,Iowa,42.2401,-93.6283
9927,50246,Stanhope,Iowa,42.2904,-93.7751
9928,50249,Stratford,Iowa,42.2847,-93.9029
9929,50271,Williams,Iowa,42.4614,-93.5677
9930,50595,Webster City,Iowa,42.4657,-93.8262
9931,50423,Britt,Iowa,43.1006,-93.7752
9932,50430,Corwith,Iowa,42.9927,-93.9323
9933,50432,Crystal Lake,Iowa,43.2184,-93.8007
9934,50438,Garner,Iowa,43.1144,-93.5944
9935,50439,Goodell,Iowa,42.9383,-93.5824
9936,50447,Kanawha,Iowa,42.9434,-93.7728
9937,50449,Klemme,Iowa,43.0136,-93.5879
9938,50484,Woden,Iowa,43.2226,-93.9109
9939,50006,Alden,Iowa,42.5179,-93.3841
9940,50043,Buckeye,Iowa,42.4179,-93.3755
9941,50102,Garden City,Iowa,42.2354,-93.3733
9942,50122,Hubbard,Iowa,42.3022,-93.2939
9943,50126,Iowa Falls,Iowa,42.5138,-93.2709
9944,50206,New Providence,Iowa,42.2693,-93.1753
9945,50230,Radcliffe,Iowa,42.3241,-93.4234
9946,50258,Union,Iowa,42.2521,-93.0562
9947,50259,Gifford,Iowa,42.3831,-93.2506
9948,50269,Whitten,Iowa,42.2718,-93.0214
9949,50601,Ackley,Iowa,42.5527,-93.0608
9950,50627,Eldora,Iowa,42.3572,-93.1037
9951,50672,Steamboat Rock,Iowa,42.4178,-93.0629
9952,51529,Dunlap,Iowa,41.8603,-95.6257
9953,51545,Little Sioux,Iowa,41.8083,-96.0314
9954,51546,Logan,Iowa,41.6243,-95.7525
9955,51550,Magnolia,Iowa,41.6921,-95.8742
9956,51555,Missouri Valley,Iowa,41.5644,-95.8913
9957,51556,Modale,Iowa,41.6371,-95.9852
9958,51557,Mondamin,Iowa,41.7089,-96.0072
9959,51563,Persia,Iowa,41.5647,-95.5658
9960,51564,Pisgah,Iowa,41.8214,-95.9192
9961,51579,Woodbine,Iowa,41.7373,-95.7008
9962,52630,Hillsboro,Iowa,40.8372,-91.7119
9963,52641,Mount Pleasant,Iowa,40.9646,-91.5614
9964,52642,Rome,Iowa,40.9774,-91.6923
9965,52644,Mount Union,Iowa,41.0374,-91.4138
9966,52645,New London,Iowa,40.9161,-91.3986
9967,52647,Olds,Iowa,41.147,-91.5444
9968,52649,Salem,Iowa,40.8568,-91.6336
9969,52652,Swedesburg,Iowa,41.1043,-91.547
9970,52654,Wayland,Iowa,41.1449,-91.6589
9971,52659,Winfield,Iowa,41.1257,-91.4379
9972,50466,Riceville,Iowa,43.3719,-92.5554
9973,50628,Elma,Iowa,43.2786,-92.3981
